Entry,RecordType,Data,TimeToLive
peoplestackwebexperiments-pa.clients6.google.com,1,142.250.77.10,109
peoplestackwebexperiments-pa.clients6.google.com,1,142.250.66.74,3
play.google.com,1,142.250.204.46,11
play.google.com,1,142.250.196.206,67
play.google.com,1,74.125.200.100,33
play.google.com,1,74.125.200.113,33
play.google.com,1,74.125.200.139,33
play.google.com,1,74.125.200.102,33
play.google.com,1,74.125.200.138,33
play.google.com,1,74.125.200.101,33
play.google.com,1,74.125.24.102,104
play.google.com,1,74.125.24.100,104
play.google.com,1,74.125.24.139,104
play.google.com,1,74.125.24.138,104
play.google.com,1,74.125.24.113,104
play.google.com,1,74.125.24.101,104
print.vitalsource.com,1,104.19.190.84,61
print.vitalsource.com,1,104.19.189.84,61
prism.app-us1.com,1,104.17.31.174,60
prism.app-us1.com,1,104.18.128.216,60
push.clients6.google.com,1,74.125.200.95,19
release-assets.githubusercontent.com,1,185.199.109.133,395
release-assets.githubusercontent.com,1,185.199.111.133,395
release-assets.githubusercontent.com,1,185.199.108.133,395
release-assets.githubusercontent.com,1,185.199.110.133,395
remote-auth-gateway.discord.gg,1,162.159.134.234,250
remote-auth-gateway.discord.gg,1,162.159.133.234,250
remote-auth-gateway.discord.gg,1,162.159.135.234,250
remote-auth-gateway.discord.gg,1,162.159.136.234,250
remote-auth-gateway.discord.gg,1,162.159.130.234,250
sc.lfeeder.com,5,dja7ygzgr04yk.cloudfront.net,2
sc.lfeeder.com,1,3.169.121.118,2
sc.lfeeder.com,1,3.169.121.51,2
sc.lfeeder.com,1,3.169.121.68,2
sc.lfeeder.com,1,3.169.121.129,2
search.vitalsource.com,1,104.19.189.84,61
search.vitalsource.com,1,104.19.190.84,61
signaler-pa.clients6.google.com,1,142.251.10.95,59
signaler-pa.clients6.google.com,1,64.233.170.95,105
signaler-pa.clients6.google.com,1,142.251.12.95,134
signaler-pa.clients6.google.com,1,142.250.4.95,161
signaler-pa.clients6.google.com,1,74.125.68.95,1
signaler-pa.clients6.google.com,1,74.125.24.95,55
ssl.google-analytics.com,1,172.253.118.97,40
ssl.google-analytics.com,1,172.217.194.97,24
ssl.google-analytics.com,1,74.125.200.97,190
ssl.gstatic.com,1,172.253.118.94,197
ssl.gstatic.com,1,142.250.198.67,159
ssl.gstatic.com,1,172.217.194.94,36
ssl.gstatic.com,1,142.251.12.94,189
ssl.gstatic.com,1,64.233.170.94,12
ssl.gstatic.com,1,74.125.68.94,99
static.cloudflareinsights.com,1,104.16.79.73,44
static.cloudflareinsights.com,1,104.16.80.73,44
static.site24x7rum.com,5,d3b9fuonx7f4jt.cloudfront.net,8
static.site24x7rum.com,1,3.169.121.97,25
static.site24x7rum.com,1,3.169.121.109,25
static.site24x7rum.com,1,3.169.121.44,25
static.site24x7rum.com,1,3.169.121.107,25
static.site24x7rum.com,1,65.8.76.66,8
static.site24x7rum.com,1,65.8.76.50,8
static.site24x7rum.com,1,65.8.76.127,8
static.site24x7rum.com,1,65.8.76.9,8
static.xx.fbcdn.net,5,scontent.xx.fbcdn.net,24
static.xx.fbcdn.net,1,157.240.15.13,24
static.zdassets.com,1,216.198.53.3,11
static.zdassets.com,1,216.198.54.3,11
status.discord.com,1,162.159.135.232,94
status.discord.com,1,162.159.137.232,94
status.discord.com,1,162.159.138.232,94
status.discord.com,1,162.159.128.233,94
status.discord.com,1,162.159.136.232,94
subscriptionsfirstparty-pa.clients6.google.com,1,142.250.198.74,9
subscriptionsfirstparty-pa.clients6.google.com,1,142.250.66.74,49
taiyou.tw,1,104.21.52.147,296
taiyou.tw,1,172.67.200.138,296
tas02.sls.update.microsoft.com,5,glb.tas02.sls-prod.dcat.dsp.mp.microsoft.com,101
tas02.sls.update.microsoft.com,5,glb.sls.prod.dcat.dsp.trafficmanager.net,101
tas02.sls.update.microsoft.com,1,74.179.77.204,101
taskassist-pa.clients6.google.com,1,142.251.10.95,177
taskassist-pa.clients6.google.com,1,142.250.77.10,44
to.getnitropack.com,1,104.18.39.246,64
to.getnitropack.com,1,172.64.148.10,64
translate.googleapis.com,1,142.251.10.95,7
turing-writingassistance.edge.microsoft.com,5,turing-writingassistance.edge.microsoft.com.b-0005.b-msedge.net,107
turing-writingassistance.edge.microsoft.com,5,b-0005.b-msedge.net,107
turing-writingassistance.edge.microsoft.com,1,13.107.6.158,107
ucom.uuu.com.tw,1,122.146.41.69,3309
update.code.visualstudio.com,5,vscode-update-g6gcb6ggdthkctd9.z01.azurefd.net,1
update.code.visualstudio.com,5,mr-z01.tm-azurefd.net,1
update.code.visualstudio.com,5,shed.dual-low.part-0045.t-0009.t-msedge.net,1
update.code.visualstudio.com,5,part-0045.t-0009.t-msedge.net,1
update.code.visualstudio.com,1,13.107.213.73,1
update.code.visualstudio.com,1,13.107.246.73,1
use.fontawesome.com,5,use.fontawesome.com.cdn.cloudflare.net,115
use.fontawesome.com,1,104.21.27.152,115
use.fontawesome.com,1,172.67.142.245,115
uts-front.line-apps.com,1,147.92.191.21,55
uts-front.line-apps.com,1,147.92.242.232,55
uts-front.line-apps.com,1,147.92.146.114,55
v2.zopim.com,1,104.17.97.195,1
v2.zopim.com,1,104.17.96.195,1
v2.zopim.com,1,104.17.98.195,1
v2.zopim.com,1,104.17.95.195,1
v2.zopim.com,1,104.17.99.195,1
vortex.data.microsoft.com,5,asimov.vortex.data.trafficmanager.net,5
vortex.data.microsoft.com,5,onedscolprdcus05.centralus.cloudapp.azure.com,5
vortex.data.microsoft.com,1,20.44.10.123,5
waa-pa.clients6.google.com,1,142.250.77.10,159
waa-pa.clients6.google.com,1,142.250.196.202,132
waa-pa.clients6.google.com,1,74.125.24.95,5
waa-pa.clients6.google.com,1,74.125.200.95,34
waa-pa.clients6.google.com,1,142.250.198.74,257
waa-pa.clients6.google.com,1,142.251.12.95,159
www.bing.com,5,www-www.bing.com.trafficmanager.net,6
www.bing.com,5,www.bing.com.edgekey.net,6
www.bing.com,5,e86303.dscx.akamaiedge.net,6
www.bing.com,1,23.45.207.67,10
www.bing.com,1,23.45.207.66,10
www.bing.com,1,23.45.207.72,10
www.bing.com,1,23.45.207.90,10
www.bing.com,1,23.45.207.71,10
www.bing.com,1,23.45.207.69,10
www.bing.com,1,23.45.207.92,10
www.bing.com,1,23.45.207.68,10
www.bing.com,1,23.45.207.91,10
www.bing.com,1,23.55.39.17,6
www.bing.com,1,23.55.39.11,6
www.bing.com,1,23.55.39.15,6
www.bing.com,1,23.55.39.13,6
www.bing.com,1,23.55.39.18,6
www.bing.com,1,23.55.39.12,6
www.bing.com,1,23.55.39.19,6
www.bing.com,1,23.55.39.4,6
www.bing.com,1,23.55.39.14,6
www.eccexam.com,1,104.16.106.80,74
www.eccexam.com,1,104.16.105.80,74
www.eccouncil.org,1,104.18.9.180,57
www.eccouncil.org,1,104.18.8.180,57
www.facebook.com,5,star-mini.c10r.facebook.com,30
www.facebook.com,1,157.240.15.35,30
www.ffmpeg.org,1,79.124.17.100,1022
www.google-analytics.com,1,142.250.204.46,208
www.google-analytics.com,5,www-alv.google-analytics.com,124
www.google-analytics.com,1,216.239.38.178,124
www.google-analytics.com,1,216.239.36.178,124
www.google-analytics.com,1,216.239.34.178,124
www.google-analytics.com,1,216.239.32.178,124
www.google-analytics.com,1,74.125.68.113,138
www.google-analytics.com,1,74.125.68.102,138
www.google-analytics.com,1,74.125.68.100,138
www.google-analytics.com,1,74.125.68.139,138
www.google-analytics.com,1,74.125.68.101,138
www.google-analytics.com,1,74.125.68.138,138
www.google-analytics.com,1,74.125.130.101,103
www.google-analytics.com,1,74.125.130.113,103
www.google-analytics.com,1,74.125.130.100,103
www.google-analytics.com,1,74.125.130.102,103
www.google-analytics.com,1,74.125.130.138,103
www.google-analytics.com,1,74.125.130.139,103
www.google-analytics.com,1,142.250.4.138,7
www.google-analytics.com,1,142.250.4.100,7
www.google-analytics.com,1,142.250.4.113,7
www.google-analytics.com,1,142.250.4.102,7
www.google-analytics.com,1,142.250.4.101,7
www.google-analytics.com,1,142.250.4.139,7
www.google.com,1,74.125.24.147,193
www.google.com,1,74.125.24.105,193
www.google.com,1,74.125.24.103,193
www.google.com,1,74.125.24.104,193
www.google.com,1,74.125.24.99,193
www.google.com,1,74.125.24.106,193
www.google.com,1,172.217.70.103,118
www.google.com,1,172.217.70.99,118
www.google.com,1,172.217.70.104,118
www.google.com,1,172.217.70.106,118
www.google.com,1,172.217.70.105,118
www.google.com,1,172.217.70.147,118
www.google.com,1,142.251.10.103,47
www.google.com,1,142.251.10.99,47
www.google.com,1,142.251.10.104,47
www.google.com,1,142.251.10.106,47
www.google.com,1,142.251.10.147,47
www.google.com,1,142.251.10.105,47
www.google.com,1,172.217.194.103,39
www.google.com,1,172.217.194.104,39
www.google.com,1,172.217.194.105,39
www.google.com,1,172.217.194.147,39
www.google.com,1,172.217.194.99,39
www.google.com,1,172.217.194.106,39
www.google.com,1,142.251.157.119,56
www.google.com,1,142.251.153.119,56
www.google.com,1,142.251.155.119,56
www.google.com,1,142.251.150.119,56
www.google.com,1,142.251.154.119,56
www.google.com,1,142.251.151.119,56
www.google.com,1,142.251.156.119,56
www.google.com,1,142.251.152.119,56
www.googleadservices.com,1,172.253.118.155,3
www.googleadservices.com,1,172.253.118.156,3
www.googleadservices.com,1,172.253.118.154,3
www.googleadservices.com,1,172.253.118.157,3
www.googleadservices.com,1,142.250.198.66,212
www.googletagmanager.com,1,74.125.68.97,27
www.googletagmanager.com,1,142.250.198.72,64
www.googletagmanager.com,1,142.250.204.40,107
www.googletagmanager.com,1,142.251.12.97,162
www.googletagmanager.com,1,74.125.24.97,43
www.googletagmanager.com,1,74.125.200.97,76
www.gstatic.com,1,142.251.12.94,22
www.gstatic.com,1,172.253.118.94,5
www.gstatic.com,1,142.250.4.94,215
www.gstatic.com,1,142.250.196.195,223
www.gstatic.com,1,142.250.66.67,3
www.gstatic.com,1,74.125.24.94,24
www.gstatic.com,1,142.250.77.3,205
www.gyan.dev,5,gyan.nfshost.com,151
www.gyan.dev,1,208.94.117.187,151
www.line.me,5,d2ujkq0fw861g9.cloudfront.net,37
www.line.me,1,13.35.202.104,37
www.line.me,1,13.35.202.28,37
www.line.me,1,13.35.202.19,37
www.line.me,1,13.35.202.54,37
www.msftncsi.com,5,www.msftncsi.com.edgesuite.net,15
www.msftncsi.com,5,a1961.g2.akamai.net,15
www.msftncsi.com,1,23.53.118.93,5
www.msftncsi.com,1,23.53.118.114,15
www.msftncsi.com,1,23.53.118.96,5
www.msftncsi.com,1,23.53.118.82,15
www.nthu.edu.tw,1,140.114.69.135,11893
www.uuu.com.tw,1,122.146.41.56,2832
www.virustotal.com,1,34.54.88.138,126
www.youtube.com,5,youtube-ui.l.google.com,19
www.youtube.com,1,142.250.198.78,19
www.youtube.com,1,142.250.196.206,19
www.youtube.com,1,142.250.77.14,19
www.youtube.com,1,142.250.204.46,19
www.youtube.com,1,142.250.66.78,19
xpaywalletcdn-prod.azureedge.net,5,xpaywalletcdn-prod.afd.azureedge.net,2
xpaywalletcdn-prod.azureedge.net,5,reserved-p01.afd.azureedge.net,2
xpaywalletcdn-prod.azureedge.net,5,mr-afd-azuredge-reserved-p01.tm-azurefd.net,2
xpaywalletcdn-prod.azureedge.net,5,shed.dual-low.part-0031.t-0009.t-msedge.net,2
xpaywalletcdn-prod.azureedge.net,5,part-0031.t-0009.t-msedge.net,2
xpaywalletcdn-prod.azureedge.net,1,13.107.246.59,2
xpaywalletcdn-prod.azureedge.net,1,13.107.213.59,2
ydnaandy123.github.io,1,185.199.110.153,1114
ydnaandy123.github.io,1,185.199.108.153,1114
ydnaandy123.github.io,1,185.199.109.153,1114
ydnaandy123.github.io,1,185.199.111.153,1114
